,category,num_Assay_Obs
1568,lacksCE_AGE_yrBIN_3_item_6396,76
1569,lacksCE_AGE_yrBIN_3_item_6395,76
1570,lacksCE_AGE_yrBIN_3_item_6394,76
1571,lacksCE_AGE_yrBIN_3_item_6397,76
1572,lacksCE_AGE_yrBIN_3_item_6398,76
1573,lacksCE_AGE_yrBIN_3_item_6400,76
1574,lacksCE_AGE_yrBIN_3_item_6401,76
1575,lacksCE_AGE_yrBIN_3_item_6406,76
1576,lacksCE_AGE_yrBIN_3_item_6403,76
1577,lacksCE_AGE_yrBIN_3_item_6352,4
1578,lacksCE_AGE_yrBIN_3_item_6349,76
1579,lacksCE_AGE_yrBIN_3_item_6348,76
1580,lacksCE_AGE_yrBIN_3_item_6334,99
1581,lacksCE_AGE_yrBIN_3_item_5832,10
1582,lacksCE_AGE_yrBIN_3_item_6098,10
1583,lacksCE_AGE_yrBIN_3_item_6340,76
1584,lacksCE_AGE_yrBIN_3_item_6338,76
1585,lacksCE_AGE_yrBIN_3_item_5047,116
1586,lacksCE_AGE_yrBIN_3_item_6342,76
1587,lacksCE_AGE_yrBIN_3_item_6343,76
1588,lacksCE_AGE_yrBIN_3_item_6344,76
1589,lacksCE_AGE_yrBIN_3_item_6345,76
1590,lacksCE_AGE_yrBIN_3_item_6419,72
1591,lacksCE_AGE_yrBIN_3_item_6346,76
1592,lacksCE_AGE_yrBIN_3_item_6347,76
1593,lacksCE_AGE_yrBIN_3_item_6066,16
1594,lacksCE_AGE_yrBIN_3_item_6624,16
1595,lacksCE_AGE_yrBIN_3_item_6626,16
1596,lacksCE_AGE_yrBIN_4_item_5230,7160
1597,lacksCE_AGE_yrBIN_4_item_5226,7160
1598,lacksCE_AGE_yrBIN_4_item_5218,7160
1599,lacksCE_AGE_yrBIN_4_item_5212,5571
1600,lacksCE_AGE_yrBIN_4_item_5213,1568
1601,lacksCE_AGE_yrBIN_4_item_5256,683
1602,lacksCE_AGE_yrBIN_4_item_5097,3597
1603,lacksCE_AGE_yrBIN_4_item_5225,7146
1604,lacksCE_AGE_yrBIN_4_item_5059,1186
1605,lacksCE_AGE_yrBIN_4_item_5224,7151
1606,lacksCE_AGE_yrBIN_4_item_5248,7144
1607,lacksCE_AGE_yrBIN_4_item_5238,1067
1608,lacksCE_AGE_yrBIN_4_item_5215,7157
1609,lacksCE_AGE_yrBIN_4_item_5235,7151
1610,lacksCE_AGE_yrBIN_4_item_5236,1067
1611,lacksCE_AGE_yrBIN_4_item_5245,145
1612,lacksCE_AGE_yrBIN_4_item_5114,3589
1613,lacksCE_AGE_yrBIN_4_item_5099,3597
1614,lacksCE_AGE_yrBIN_4_item_5257,7146
1615,lacksCE_AGE_yrBIN_4_item_5113,3589
1616,lacksCE_AGE_yrBIN_4_item_5115,3589
1617,lacksCE_AGE_yrBIN_4_item_5132,3597
1618,lacksCE_AGE_yrBIN_4_item_6316,3529
1619,lacksCE_AGE_yrBIN_4_item_5094,3528
1620,lacksCE_AGE_yrBIN_4_item_5511,1
1621,lacksCE_AGE_yrBIN_4_item_5129,3597
1622,lacksCE_AGE_yrBIN_4_item_5141,3596
1623,lacksCE_AGE_yrBIN_4_item_5024,1445
1624,lacksCE_AGE_yrBIN_4_item_5120,3497
1625,lacksCE_AGE_yrBIN_4_item_5136,3586
1626,lacksCE_AGE_yrBIN_4_item_5075,1445
1627,lacksCE_AGE_yrBIN_4_item_5002,3570
1628,lacksCE_AGE_yrBIN_4_item_5078,1465
1629,lacksCE_AGE_yrBIN_4_item_5025,1444
1630,lacksCE_AGE_yrBIN_4_item_5492,3567
1631,lacksCE_AGE_yrBIN_4_item_5626,3055
1632,lacksCE_AGE_yrBIN_4_item_5821,316
1633,lacksCE_AGE_yrBIN_4_item_5038,1296
1634,lacksCE_AGE_yrBIN_4_item_5227,7077
1635,lacksCE_AGE_yrBIN_4_item_5174,1796
1636,lacksCE_AGE_yrBIN_4_item_5186,1800
1637,lacksCE_AGE_yrBIN_4_item_5161,1784
1638,lacksCE_AGE_yrBIN_4_item_6165,44
1639,lacksCE_AGE_yrBIN_4_item_6183,0
1640,lacksCE_AGE_yrBIN_4_item_6095,0
1641,lacksCE_AGE_yrBIN_4_item_6193,44
1642,lacksCE_AGE_yrBIN_4_item_6393,50
1643,lacksCE_AGE_yrBIN_4_item_6392,50
1644,lacksCE_AGE_yrBIN_4_item_6396,50
1645,lacksCE_AGE_yrBIN_4_item_6395,50
1646,lacksCE_AGE_yrBIN_4_item_6394,50
1647,lacksCE_AGE_yrBIN_4_item_6397,50
1648,lacksCE_AGE_yrBIN_4_item_6398,50
1649,lacksCE_AGE_yrBIN_4_item_6400,50
1650,lacksCE_AGE_yrBIN_4_item_6401,50
1651,lacksCE_AGE_yrBIN_4_item_6406,50
1652,lacksCE_AGE_yrBIN_4_item_6403,50
1653,lacksCE_AGE_yrBIN_4_item_6352,1
1654,lacksCE_AGE_yrBIN_4_item_6349,50
1655,lacksCE_AGE_yrBIN_4_item_6348,50
1656,lacksCE_AGE_yrBIN_4_item_6334,95
1657,lacksCE_AGE_yrBIN_4_item_5832,4
1658,lacksCE_AGE_yrBIN_4_item_6098,4
1659,lacksCE_AGE_yrBIN_4_item_6340,50
1660,lacksCE_AGE_yrBIN_4_item_6338,50
1661,lacksCE_AGE_yrBIN_4_item_5047,69
1662,lacksCE_AGE_yrBIN_4_item_6342,50
1663,lacksCE_AGE_yrBIN_4_item_6343,50
1664,lacksCE_AGE_yrBIN_4_item_6344,50
1665,lacksCE_AGE_yrBIN_4_item_6345,50
1666,lacksCE_AGE_yrBIN_4_item_6419,49
1667,lacksCE_AGE_yrBIN_4_item_6346,50
1668,lacksCE_AGE_yrBIN_4_item_6347,50
1669,lacksCE_AGE_yrBIN_4_item_6066,4
1670,lacksCE_AGE_yrBIN_4_item_6624,4
1671,lacksCE_AGE_yrBIN_4_item_6626,4
1672,lacksCE_AGE_yrBIN_5_item_5230,4154
1673,lacksCE_AGE_yrBIN_5_item_5226,4154
1674,lacksCE_AGE_yrBIN_5_item_5218,4154
1675,lacksCE_AGE_yrBIN_5_item_5212,3182
1676,lacksCE_AGE_yrBIN_5_item_5213,958
1677,lacksCE_AGE_yrBIN_5_item_5256,180
1678,lacksCE_AGE_yrBIN_5_item_5097,2352
1679,lacksCE_AGE_yrBIN_5_item_5225,4144
1680,lacksCE_AGE_yrBIN_5_item_5059,782
1681,lacksCE_AGE_yrBIN_5_item_5224,4147
1682,lacksCE_AGE_yrBIN_5_item_5248,4141
1683,lacksCE_AGE_yrBIN_5_item_5238,661
1684,lacksCE_AGE_yrBIN_5_item_5215,4152
1685,lacksCE_AGE_yrBIN_5_item_5235,4147
1686,lacksCE_AGE_yrBIN_5_item_5236,661
1687,lacksCE_AGE_yrBIN_5_item_5245,147
1688,lacksCE_AGE_yrBIN_5_item_5114,2351
1689,lacksCE_AGE_yrBIN_5_item_5099,2352
1690,lacksCE_AGE_yrBIN_5_item_5257,4145
1691,lacksCE_AGE_yrBIN_5_item_5113,2351
1692,lacksCE_AGE_yrBIN_5_item_5115,2351
1693,lacksCE_AGE_yrBIN_5_item_5132,2352
1694,lacksCE_AGE_yrBIN_5_item_6316,2329
1695,lacksCE_AGE_yrBIN_5_item_5094,2328
1696,lacksCE_AGE_yrBIN_5_item_5511,3
1697,lacksCE_AGE_yrBIN_5_item_5129,2352
1698,lacksCE_AGE_yrBIN_5_item_5141,2352
1699,lacksCE_AGE_yrBIN_5_item_5024,923
1700,lacksCE_AGE_yrBIN_5_item_5120,2280
1701,lacksCE_AGE_yrBIN_5_item_5136,2344
1702,lacksCE_AGE_yrBIN_5_item_5075,923
1703,lacksCE_AGE_yrBIN_5_item_5002,2344
1704,lacksCE_AGE_yrBIN_5_item_5078,930
1705,lacksCE_AGE_yrBIN_5_item_5025,928
1706,lacksCE_AGE_yrBIN_5_item_5492,2342
1707,lacksCE_AGE_yrBIN_5_item_5626,1929
1708,lacksCE_AGE_yrBIN_5_item_5821,311
1709,lacksCE_AGE_yrBIN_5_item_5038,865
1710,lacksCE_AGE_yrBIN_5_item_5227,4077
1711,lacksCE_AGE_yrBIN_5_item_5174,1147
1712,lacksCE_AGE_yrBIN_5_item_5186,1151
1713,lacksCE_AGE_yrBIN_5_item_5161,1148
1714,lacksCE_AGE_yrBIN_5_item_6165,42
1715,lacksCE_AGE_yrBIN_5_item_6183,0
1716,lacksCE_AGE_yrBIN_5_item_6095,0
1717,lacksCE_AGE_yrBIN_5_item_6193,42
1718,lacksCE_AGE_yrBIN_5_item_6393,38
1719,lacksCE_AGE_yrBIN_5_item_6392,38
1720,lacksCE_AGE_yrBIN_5_item_6396,38
1721,lacksCE_AGE_yrBIN_5_item_6395,38
1722,lacksCE_AGE_yrBIN_5_item_6394,38
1723,lacksCE_AGE_yrBIN_5_item_6397,38
1724,lacksCE_AGE_yrBIN_5_item_6398,38
1725,lacksCE_AGE_yrBIN_5_item_6400,38
1726,lacksCE_AGE_yrBIN_5_item_6401,38
1727,lacksCE_AGE_yrBIN_5_item_6406,38
1728,lacksCE_AGE_yrBIN_5_item_6403,38
1729,lacksCE_AGE_yrBIN_5_item_6352,1
1730,lacksCE_AGE_yrBIN_5_item_6349,38
1731,lacksCE_AGE_yrBIN_5_item_6348,38
1732,lacksCE_AGE_yrBIN_5_item_6334,62
1733,lacksCE_AGE_yrBIN_5_item_5832,4
1734,lacksCE_AGE_yrBIN_5_item_6098,4
1735,lacksCE_AGE_yrBIN_5_item_6340,38
1736,lacksCE_AGE_yrBIN_5_item_6338,38
1737,lacksCE_AGE_yrBIN_5_item_5047,64
1738,lacksCE_AGE_yrBIN_5_item_6342,38
1739,lacksCE_AGE_yrBIN_5_item_6343,38
1740,lacksCE_AGE_yrBIN_5_item_6344,38
1741,lacksCE_AGE_yrBIN_5_item_6345,38
1742,lacksCE_AGE_yrBIN_5_item_6419,37
1743,lacksCE_AGE_yrBIN_5_item_6346,38
1744,lacksCE_AGE_yrBIN_5_item_6347,38
1745,lacksCE_AGE_yrBIN_5_item_6066,7
1746,lacksCE_AGE_yrBIN_5_item_6624,7
1747,lacksCE_AGE_yrBIN_5_item_6626,7
1748,lacksCE_AGE_yrBIN_6_item_5230,4537
1749,lacksCE_AGE_yrBIN_6_item_5226,4538
1750,lacksCE_AGE_yrBIN_6_item_5218,4537
1751,lacksCE_AGE_yrBIN_6_item_5212,3403
1752,lacksCE_AGE_yrBIN_6_item_5213,1099
1753,lacksCE_AGE_yrBIN_6_item_5256,243
1754,lacksCE_AGE_yrBIN_6_item_5097,2257
1755,lacksCE_AGE_yrBIN_6_item_5225,4512
1756,lacksCE_AGE_yrBIN_6_item_5059,644
1757,lacksCE_AGE_yrBIN_6_item_5224,4515
1758,lacksCE_AGE_yrBIN_6_item_5248,4511
1759,lacksCE_AGE_yrBIN_6_item_5238,884
1760,lacksCE_AGE_yrBIN_6_item_5215,4536
1761,lacksCE_AGE_yrBIN_6_item_5235,4515
1762,lacksCE_AGE_yrBIN_6_item_5236,883
1763,lacksCE_AGE_yrBIN_6_item_5245,177
1764,lacksCE_AGE_yrBIN_6_item_5114,2251
1765,lacksCE_AGE_yrBIN_6_item_5099,2257
1766,lacksCE_AGE_yrBIN_6_item_5257,4513
1767,lacksCE_AGE_yrBIN_6_item_5113,2251
1768,lacksCE_AGE_yrBIN_6_item_5115,2251
1769,lacksCE_AGE_yrBIN_6_item_5132,2257
1770,lacksCE_AGE_yrBIN_6_item_6316,2246
1771,lacksCE_AGE_yrBIN_6_item_5094,2246
1772,lacksCE_AGE_yrBIN_6_item_5511,4
1773,lacksCE_AGE_yrBIN_6_item_5129,2257
1774,lacksCE_AGE_yrBIN_6_item_5141,2256
1775,lacksCE_AGE_yrBIN_6_item_5024,796
1776,lacksCE_AGE_yrBIN_6_item_5120,2223
1777,lacksCE_AGE_yrBIN_6_item_5136,2244
1778,lacksCE_AGE_yrBIN_6_item_5075,796
1779,lacksCE_AGE_yrBIN_6_item_5002,2253
1780,lacksCE_AGE_yrBIN_6_item_5078,809
1781,lacksCE_AGE_yrBIN_6_item_5025,797
1782,lacksCE_AGE_yrBIN_6_item_5492,2249
1783,lacksCE_AGE_yrBIN_6_item_5626,1909
1784,lacksCE_AGE_yrBIN_6_item_5821,247
1785,lacksCE_AGE_yrBIN_6_item_5038,737
1786,lacksCE_AGE_yrBIN_6_item_5227,4446
1787,lacksCE_AGE_yrBIN_6_item_5174,1137
1788,lacksCE_AGE_yrBIN_6_item_5186,1138
1789,lacksCE_AGE_yrBIN_6_item_5161,1133
1790,lacksCE_AGE_yrBIN_6_item_6165,35
1791,lacksCE_AGE_yrBIN_6_item_6183,0
1792,lacksCE_AGE_yrBIN_6_item_6095,0
1793,lacksCE_AGE_yrBIN_6_item_6193,36
1794,lacksCE_AGE_yrBIN_6_item_6393,40
1795,lacksCE_AGE_yrBIN_6_item_6392,40
1796,lacksCE_AGE_yrBIN_6_item_6396,40
1797,lacksCE_AGE_yrBIN_6_item_6395,40
1798,lacksCE_AGE_yrBIN_6_item_6394,40
1799,lacksCE_AGE_yrBIN_6_item_6397,40
1800,lacksCE_AGE_yrBIN_6_item_6398,40
1801,lacksCE_AGE_yrBIN_6_item_6400,40
1802,lacksCE_AGE_yrBIN_6_item_6401,40
1803,lacksCE_AGE_yrBIN_6_item_6406,40
1804,lacksCE_AGE_yrBIN_6_item_6403,40
1805,lacksCE_AGE_yrBIN_6_item_6352,1
1806,lacksCE_AGE_yrBIN_6_item_6349,40
1807,lacksCE_AGE_yrBIN_6_item_6348,40
1808,lacksCE_AGE_yrBIN_6_item_6334,60
1809,lacksCE_AGE_yrBIN_6_item_5832,2
1810,lacksCE_AGE_yrBIN_6_item_6098,2
1811,lacksCE_AGE_yrBIN_6_item_6340,40
1812,lacksCE_AGE_yrBIN_6_item_6338,40
1813,lacksCE_AGE_yrBIN_6_item_5047,50
1814,lacksCE_AGE_yrBIN_6_item_6342,40
1815,lacksCE_AGE_yrBIN_6_item_6343,40
1816,lacksCE_AGE_yrBIN_6_item_6344,40
1817,lacksCE_AGE_yrBIN_6_item_6345,40
1818,lacksCE_AGE_yrBIN_6_item_6419,39
1819,lacksCE_AGE_yrBIN_6_item_6346,40
1820,lacksCE_AGE_yrBIN_6_item_6347,40
1821,lacksCE_AGE_yrBIN_6_item_6066,2
1822,lacksCE_AGE_yrBIN_6_item_6624,2
1823,lacksCE_AGE_yrBIN_6_item_6626,2
1824,lacksCE_AGE_yrBIN_7_item_5230,4115
1825,lacksCE_AGE_yrBIN_7_item_5226,4115
1826,lacksCE_AGE_yrBIN_7_item_5218,4114
1827,lacksCE_AGE_yrBIN_7_item_5212,2989
1828,lacksCE_AGE_yrBIN_7_item_5213,1095
1829,lacksCE_AGE_yrBIN_7_item_5256,354
1830,lacksCE_AGE_yrBIN_7_item_5097,1956
1831,lacksCE_AGE_yrBIN_7_item_5225,4107
1832,lacksCE_AGE_yrBIN_7_item_5059,595
1833,lacksCE_AGE_yrBIN_7_item_5224,4107
1834,lacksCE_AGE_yrBIN_7_item_5248,4104
1835,lacksCE_AGE_yrBIN_7_item_5238,908
1836,lacksCE_AGE_yrBIN_7_item_5215,4114
1837,lacksCE_AGE_yrBIN_7_item_5235,4108
1838,lacksCE_AGE_yrBIN_7_item_5236,907
1839,lacksCE_AGE_yrBIN_7_item_5245,168
1840,lacksCE_AGE_yrBIN_7_item_5114,1954
1841,lacksCE_AGE_yrBIN_7_item_5099,1956
1842,lacksCE_AGE_yrBIN_7_item_5257,4108
1843,lacksCE_AGE_yrBIN_7_item_5113,1954
1844,lacksCE_AGE_yrBIN_7_item_5115,1954
1845,lacksCE_AGE_yrBIN_7_item_5132,1956
1846,lacksCE_AGE_yrBIN_7_item_6316,1940
1847,lacksCE_AGE_yrBIN_7_item_5094,1940
1848,lacksCE_AGE_yrBIN_7_item_5511,0
1849,lacksCE_AGE_yrBIN_7_item_5129,1956
1850,lacksCE_AGE_yrBIN_7_item_5141,1956
1851,lacksCE_AGE_yrBIN_7_item_5024,722
1852,lacksCE_AGE_yrBIN_7_item_5120,1913
1853,lacksCE_AGE_yrBIN_7_item_5136,1946
1854,lacksCE_AGE_yrBIN_7_item_5075,722
1855,lacksCE_AGE_yrBIN_7_item_5002,1951
1856,lacksCE_AGE_yrBIN_7_item_5078,728
1857,lacksCE_AGE_yrBIN_7_item_5025,722
1858,lacksCE_AGE_yrBIN_7_item_5492,1949
1859,lacksCE_AGE_yrBIN_7_item_5626,1557
1860,lacksCE_AGE_yrBIN_7_item_5821,331
1861,lacksCE_AGE_yrBIN_7_item_5038,675
1862,lacksCE_AGE_yrBIN_7_item_5227,4058
1863,lacksCE_AGE_yrBIN_7_item_5174,949
1864,lacksCE_AGE_yrBIN_7_item_5186,951
1865,lacksCE_AGE_yrBIN_7_item_5161,948
1866,lacksCE_AGE_yrBIN_7_item_6165,41
1867,lacksCE_AGE_yrBIN_7_item_6183,0
1868,lacksCE_AGE_yrBIN_7_item_6095,0
1869,lacksCE_AGE_yrBIN_7_item_6193,42
1870,lacksCE_AGE_yrBIN_7_item_6393,36
1871,lacksCE_AGE_yrBIN_7_item_6392,36
1872,lacksCE_AGE_yrBIN_7_item_6396,36
1873,lacksCE_AGE_yrBIN_7_item_6395,36
1874,lacksCE_AGE_yrBIN_7_item_6394,36
1875,lacksCE_AGE_yrBIN_7_item_6397,36
1876,lacksCE_AGE_yrBIN_7_item_6398,36
1877,lacksCE_AGE_yrBIN_7_item_6400,36
1878,lacksCE_AGE_yrBIN_7_item_6401,36
1879,lacksCE_AGE_yrBIN_7_item_6406,36
1880,lacksCE_AGE_yrBIN_7_item_6403,36
1881,lacksCE_AGE_yrBIN_7_item_6352,1
1882,lacksCE_AGE_yrBIN_7_item_6349,36
1883,lacksCE_AGE_yrBIN_7_item_6348,36
1884,lacksCE_AGE_yrBIN_7_item_6334,51
1885,lacksCE_AGE_yrBIN_7_item_5832,3
1886,lacksCE_AGE_yrBIN_7_item_6098,3
1887,lacksCE_AGE_yrBIN_7_item_6340,36
1888,lacksCE_AGE_yrBIN_7_item_6338,36
1889,lacksCE_AGE_yrBIN_7_item_5047,54
1890,lacksCE_AGE_yrBIN_7_item_6342,36
1891,lacksCE_AGE_yrBIN_7_item_6343,36
1892,lacksCE_AGE_yrBIN_7_item_6344,36
1893,lacksCE_AGE_yrBIN_7_item_6345,36
1894,lacksCE_AGE_yrBIN_7_item_6419,35
1895,lacksCE_AGE_yrBIN_7_item_6346,36
1896,lacksCE_AGE_yrBIN_7_item_6347,36
1897,lacksCE_AGE_yrBIN_7_item_6066,3
1898,lacksCE_AGE_yrBIN_7_item_6624,3
1899,lacksCE_AGE_yrBIN_7_item_6626,3
1900,lacksCE_AGE_yrBIN_8_item_5230,3536
1901,lacksCE_AGE_yrBIN_8_item_5226,3535
1902,lacksCE_AGE_yrBIN_8_item_5218,3536
1903,lacksCE_AGE_yrBIN_8_item_5212,2919
1904,lacksCE_AGE_yrBIN_8_item_5213,606
1905,lacksCE_AGE_yrBIN_8_item_5256,113
1906,lacksCE_AGE_yrBIN_8_item_5097,1536
1907,lacksCE_AGE_yrBIN_8_item_5225,3528
1908,lacksCE_AGE_yrBIN_8_item_5059,500
1909,lacksCE_AGE_yrBIN_8_item_5224,3529
1910,lacksCE_AGE_yrBIN_8_item_5248,3527
1911,lacksCE_AGE_yrBIN_8_item_5238,471
1912,lacksCE_AGE_yrBIN_8_item_5215,3533
1913,lacksCE_AGE_yrBIN_8_item_5235,3530
1914,lacksCE_AGE_yrBIN_8_item_5236,471
1915,lacksCE_AGE_yrBIN_8_item_5245,119
1916,lacksCE_AGE_yrBIN_8_item_5114,1534
1917,lacksCE_AGE_yrBIN_8_item_5099,1536
1918,lacksCE_AGE_yrBIN_8_item_5257,3528
1919,lacksCE_AGE_yrBIN_8_item_5113,1534
1920,lacksCE_AGE_yrBIN_8_item_5115,1534
1921,lacksCE_AGE_yrBIN_8_item_5132,1536
1922,lacksCE_AGE_yrBIN_8_item_6316,1489
1923,lacksCE_AGE_yrBIN_8_item_5094,1489
1924,lacksCE_AGE_yrBIN_8_item_5511,3
1925,lacksCE_AGE_yrBIN_8_item_5129,1536
1926,lacksCE_AGE_yrBIN_8_item_5141,1535
1927,lacksCE_AGE_yrBIN_8_item_5024,571
1928,lacksCE_AGE_yrBIN_8_item_5120,1471
1929,lacksCE_AGE_yrBIN_8_item_5136,1534
1930,lacksCE_AGE_yrBIN_8_item_5075,571
1931,lacksCE_AGE_yrBIN_8_item_5002,1500
1932,lacksCE_AGE_yrBIN_8_item_5078,583
1933,lacksCE_AGE_yrBIN_8_item_5025,573
1934,lacksCE_AGE_yrBIN_8_item_5492,1498
1935,lacksCE_AGE_yrBIN_8_item_5626,1272
1936,lacksCE_AGE_yrBIN_8_item_5821,207
1937,lacksCE_AGE_yrBIN_8_item_5038,583
1938,lacksCE_AGE_yrBIN_8_item_5227,3472
1939,lacksCE_AGE_yrBIN_8_item_5174,795
1940,lacksCE_AGE_yrBIN_8_item_5186,796
1941,lacksCE_AGE_yrBIN_8_item_5161,791
1942,lacksCE_AGE_yrBIN_8_item_6165,45
1943,lacksCE_AGE_yrBIN_8_item_6183,0
1944,lacksCE_AGE_yrBIN_8_item_6095,0
1945,lacksCE_AGE_yrBIN_8_item_6193,46
1946,lacksCE_AGE_yrBIN_8_item_6393,21
1947,lacksCE_AGE_yrBIN_8_item_6392,21
1948,lacksCE_AGE_yrBIN_8_item_6396,21
1949,lacksCE_AGE_yrBIN_8_item_6395,21
1950,lacksCE_AGE_yrBIN_8_item_6394,21
1951,lacksCE_AGE_yrBIN_8_item_6397,21
1952,lacksCE_AGE_yrBIN_8_item_6398,21
1953,lacksCE_AGE_yrBIN_8_item_6400,21
1954,lacksCE_AGE_yrBIN_8_item_6401,21
1955,lacksCE_AGE_yrBIN_8_item_6406,21
1956,lacksCE_AGE_yrBIN_8_item_6403,21
1957,lacksCE_AGE_yrBIN_8_item_6352,0
1958,lacksCE_AGE_yrBIN_8_item_6349,21
1959,lacksCE_AGE_yrBIN_8_item_6348,21
1960,lacksCE_AGE_yrBIN_8_item_6334,49
1961,lacksCE_AGE_yrBIN_8_item_5832,2
1962,lacksCE_AGE_yrBIN_8_item_6098,2
1963,lacksCE_AGE_yrBIN_8_item_6340,21
1964,lacksCE_AGE_yrBIN_8_item_6338,21
1965,lacksCE_AGE_yrBIN_8_item_5047,63
1966,lacksCE_AGE_yrBIN_8_item_6342,21
1967,lacksCE_AGE_yrBIN_8_item_6343,21
1968,lacksCE_AGE_yrBIN_8_item_6344,21
1969,lacksCE_AGE_yrBIN_8_item_6345,21
1970,lacksCE_AGE_yrBIN_8_item_6419,21
1971,lacksCE_AGE_yrBIN_8_item_6346,21
1972,lacksCE_AGE_yrBIN_8_item_6347,21
1973,lacksCE_AGE_yrBIN_8_item_6066,5
1974,lacksCE_AGE_yrBIN_8_item_6624,5
1975,lacksCE_AGE_yrBIN_8_item_6626,5
1976,lacksCE_AGE_yrBIN_9_item_5230,3037
1977,lacksCE_AGE_yrBIN_9_item_5226,3037
1978,lacksCE_AGE_yrBIN_9_item_5218,3037
1979,lacksCE_AGE_yrBIN_9_item_5212,2575
1980,lacksCE_AGE_yrBIN_9_item_5213,452
1981,lacksCE_AGE_yrBIN_9_item_5256,37
1982,lacksCE_AGE_yrBIN_9_item_5097,1703
1983,lacksCE_AGE_yrBIN_9_item_5225,3029
1984,lacksCE_AGE_yrBIN_9_item_5059,470
1985,lacksCE_AGE_yrBIN_9_item_5224,3030
1986,lacksCE_AGE_yrBIN_9_item_5248,3028
1987,lacksCE_AGE_yrBIN_9_item_5238,354
1988,lacksCE_AGE_yrBIN_9_item_5215,3037
1989,lacksCE_AGE_yrBIN_9_item_5235,3031
1990,lacksCE_AGE_yrBIN_9_item_5236,354
1991,lacksCE_AGE_yrBIN_9_item_5245,118
1992,lacksCE_AGE_yrBIN_9_item_5114,1696
1993,lacksCE_AGE_yrBIN_9_item_5099,1703
1994,lacksCE_AGE_yrBIN_9_item_5257,3029
1995,lacksCE_AGE_yrBIN_9_item_5113,1696
1996,lacksCE_AGE_yrBIN_9_item_5115,1696
1997,lacksCE_AGE_yrBIN_9_item_5132,1703
1998,lacksCE_AGE_yrBIN_9_item_6316,1600
1999,lacksCE_AGE_yrBIN_9_item_5094,1600
2000,lacksCE_AGE_yrBIN_9_item_5511,3
2001,lacksCE_AGE_yrBIN_9_item_5129,1703
2002,lacksCE_AGE_yrBIN_9_item_5141,1703
2003,lacksCE_AGE_yrBIN_9_item_5024,522
2004,lacksCE_AGE_yrBIN_9_item_5120,1613
2005,lacksCE_AGE_yrBIN_9_item_5136,1695
2006,lacksCE_AGE_yrBIN_9_item_5075,522
2007,lacksCE_AGE_yrBIN_9_item_5002,1657
2008,lacksCE_AGE_yrBIN_9_item_5078,536
2009,lacksCE_AGE_yrBIN_9_item_5025,521
2010,lacksCE_AGE_yrBIN_9_item_5492,1653
2011,lacksCE_AGE_yrBIN_9_item_5626,1333
2012,lacksCE_AGE_yrBIN_9_item_5821,315
2013,lacksCE_AGE_yrBIN_9_item_5038,540
2014,lacksCE_AGE_yrBIN_9_item_5227,2948
2015,lacksCE_AGE_yrBIN_9_item_5174,690
2016,lacksCE_AGE_yrBIN_9_item_5186,690
2017,lacksCE_AGE_yrBIN_9_item_5161,682
2018,lacksCE_AGE_yrBIN_9_item_6165,45
2019,lacksCE_AGE_yrBIN_9_item_6183,0
2020,lacksCE_AGE_yrBIN_9_item_6095,0
2021,lacksCE_AGE_yrBIN_9_item_6193,47
2022,lacksCE_AGE_yrBIN_9_item_6393,22
2023,lacksCE_AGE_yrBIN_9_item_6392,22
2024,lacksCE_AGE_yrBIN_9_item_6396,22
2025,lacksCE_AGE_yrBIN_9_item_6395,22
2026,lacksCE_AGE_yrBIN_9_item_6394,22
2027,lacksCE_AGE_yrBIN_9_item_6397,22
2028,lacksCE_AGE_yrBIN_9_item_6398,22
2029,lacksCE_AGE_yrBIN_9_item_6400,22
2030,lacksCE_AGE_yrBIN_9_item_6401,22
2031,lacksCE_AGE_yrBIN_9_item_6406,22
2032,lacksCE_AGE_yrBIN_9_item_6403,22
2033,lacksCE_AGE_yrBIN_9_item_6352,1
2034,lacksCE_AGE_yrBIN_9_item_6349,22
2035,lacksCE_AGE_yrBIN_9_item_6348,22
2036,lacksCE_AGE_yrBIN_9_item_6334,22
2037,lacksCE_AGE_yrBIN_9_item_5832,3
2038,lacksCE_AGE_yrBIN_9_item_6098,3
2039,lacksCE_AGE_yrBIN_9_item_6340,22
2040,lacksCE_AGE_yrBIN_9_item_6338,22
2041,lacksCE_AGE_yrBIN_9_item_5047,72
2042,lacksCE_AGE_yrBIN_9_item_6342,22
2043,lacksCE_AGE_yrBIN_9_item_6343,22
2044,lacksCE_AGE_yrBIN_9_item_6344,22
2045,lacksCE_AGE_yrBIN_9_item_6345,22
2046,lacksCE_AGE_yrBIN_9_item_6419,21
2047,lacksCE_AGE_yrBIN_9_item_6346,22
2048,lacksCE_AGE_yrBIN_9_item_6347,22
2049,lacksCE_AGE_yrBIN_9_item_6066,4
2050,lacksCE_AGE_yrBIN_9_item_6624,4
2051,lacksCE_AGE_yrBIN_9_item_6626,4
2052,lacksCE_AGE_yrBIN_10_item_5230,2271
2053,lacksCE_AGE_yrBIN_10_item_5226,2271
2054,lacksCE_AGE_yrBIN_10_item_5218,2271
2055,lacksCE_AGE_yrBIN_10_item_5212,1641
2056,lacksCE_AGE_yrBIN_10_item_5213,617
2057,lacksCE_AGE_yrBIN_10_item_5256,208
2058,lacksCE_AGE_yrBIN_10_item_5097,1176
2059,lacksCE_AGE_yrBIN_10_item_5225,2261
2060,lacksCE_AGE_yrBIN_10_item_5059,365
